date,price_sll,sl_minimum_wages,fuel_price_liter,usd_price,exchange_rate,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,rqm,month,year,pop_region,region_eastern,region_north western,region_northern,region_southern,commodity_rice (imported),commodity_fish (bonga),commodity_oil (palm),period_quarterly,pandemics,season_encoded,km_from_city
9/15/2014,20000.0,500000,7500,4.4341,4339.6858,13.7647,24.4765,26.5294,51.7569,39.4118,74.7353,63.6599,59.1504,58.3131,9,2014,1404988,0,0,0,1,0,1,0,3,2,1,417
9/15/2014,9500.0,600000,18000,1.5097,4339.6858,260.0,310.8778,806.3333,896.1778,1534.0,1621.1889,83.8932,90.0853,94.6549,9,2014,1489986,0,0,1,0,0,1,0,3,2,1,417
9/15/2014,15000.0,800000,30000,0.8351,4339.6858,116.4612,123.0874,368.3196,350.3954,920.1689,884.2061,94.8268,104.9735,104.0218,9,2014,1594547,1,0,0,0,0,0,0,3,2,1,417
9/15/2014,15000.0,800000,30000,0.8505,4339.6858,1.5425,3.3838,4.0236,6.3379,66.0849,110.8318,78.0368,85.8347,62.9676,9,2014,1404988,0,0,0,1,0,0,0,3,2,1,24
9/15/2014,15000.0,800000,30000,1.3559,4339.6858,1.8443,3.777,4.7075,8.7553,32.2453,69.1783,77.98,78.4179,53.3546,9,2014,1404988,0,0,0,1,0,0,1,3,2,1,24
9/15/2014,12000.0,800000,30000,0.8301,4339.6858,269.0,299.0222,813.0,867.2667,1311.0,1350.6111,90.125,93.8141,97.0887,9,2014,1489986,0,0,1,0,1,0,0,3,2,1,417
9/15/2014,12000.0,800000,30000,1.4165,4339.6858,1.3208,1.5945,4.4858,5.2157,104.2925,162.8226,95.8489,95.2032,66.1328,9,2014,1489986,0,0,1,0,1,0,1,3,2,1,417
9/15/2014,12000.0,800000,30000,2.6736,4339.6858,94.3333,67.6,203.6667,150.2889,236.3333,203.6111,136.8228,133.301,115.3186,9,2014,936434,0,1,0,0,1,1,0,3,2,1,417
9/15/2014,12000.0,800000,30000,1.3411,4339.6858,123.5882,98.4843,482.4706,463.0157,2144.2941,2071.0314,124.2587,104.113,103.5205,9,2014,1434456,0,0,0,0,1,1,0,3,2,1,417
9/15/2014,12000.0,800000,30000,1.9258,4339.6858,3.1745,16.377,10.7736,38.2085,20.1887,54.4879,38.2398,43.0911,46.8129,9,2014,1434456,0,0,0,0,1,0,1,3,2,1,417
9/15/2014,12000.0,800000,30000,1.1575,4339.6858,3.0,5.6,7.3333,12.2333,14.3333,21.9333,75.4717,77.961,76.2004,9,2014,936434,0,1,0,0,1,0,1,3,2,1,417
9/15/2014,12000.0,800000,30000,3.0331,4339.6858,108.3973,111.8346,380.8676,394.0017,1022.9452,1001.2741,97.058,96.749,102.1429,9,2014,1594547,1,0,0,0,1,1,0,3,2,1,417
9/15/2014,12000.0,800000,30000,0.8999,4339.6858,2.3333,3.2667,4.6667,6.6,25.3333,25.0111,88.7097,88.3534,100.9203,9,2014,936434,0,1,0,0,1,0,0,3,2,1,417
10/15/2014,12000.0,800000,30000,0.8505,4339.6858,1.5425,3.3838,4.0236,6.3379,66.0849,110.8318,78.0368,85.8347,62.9676,10,2014,1404988,0,0,0,1,1,0,0,4,2,1,417
10/15/2014,12000.0,800000,30000,3.0331,4339.6858,108.3973,111.8346,380.8676,394.0017,1022.9452,1001.2741,97.058,96.749,102.1429,10,2014,1594547,1,0,0,0,1,1,0,4,2,1,300
10/15/2014,12000.0,800000,30000,0.8351,4339.6858,116.4612,123.0874,368.3196,350.3954,920.1689,884.2061,94.8268,104.9735,104.0218,10,2014,1594547,1,0,0,0,1,0,0,4,2,1,300
10/15/2014,12000.0,800000,30000,1.5097,4339.6858,260.0,310.8778,806.3333,896.1778,1534.0,1621.1889,83.8932,90.0853,94.6549,10,2014,1489986,0,0,1,0,1,1,0,4,2,1,300
10/15/2014,12000.0,800000,30000,0.8999,4339.6858,2.3333,3.2667,4.6667,6.6,25.3333,25.0111,88.7097,88.3534,100.9203,10,2014,936434,0,1,0,0,1,0,0,4,2,1,300
10/15/2014,12000.0,800000,30000,1.1169,4339.6858,6.1176,7.3373,91.0,51.098,680.4118,592.8529,90.1144,165.3081,114.5241,10,2014,1594547,1,0,0,0,1,0,1,4,2,1,300
10/15/2014,12000.0,800000,30000,1.1575,4339.6858,3.0,5.6,7.3333,12.2333,14.3333,21.9333,75.4717,77.961,76.2004,10,2014,936434,0,1,0,0,1,0,1,4,2,1,300
10/15/2014,12000.0,800000,30000,0.832,4339.6858,3.5755,11.1143,6.9623,18.7942,28.1934,37.3918,53.2165,58.9087,80.5907,10,2014,1434456,0,0,0,0,1,0,0,4,2,1,300
10/15/2014,12000.0,800000,30000,4.4341,4339.6858,13.7647,24.4765,26.5294,51.7569,39.4118,74.7353,63.6599,59.1504,58.3131,10,2014,1404988,0,0,0,1,1,1,0,4,2,1,300
10/15/2014,12000.0,800000,30000,1.9258,4339.6858,3.1745,16.377,10.7736,38.2085,20.1887,54.4879,38.2398,43.0911,46.8129,10,2014,1434456,0,0,0,0,1,0,1,4,2,1,300
10/15/2014,12000.0,800000,30000,2.6736,4339.6858,94.3333,67.6,203.6667,150.2889,236.3333,203.6111,136.8228,133.301,115.3186,10,2014,936434,0,1,0,0,1,1,0,4,2,1,300
10/15/2014,12000.0,800000,30000,0.8301,4339.6858,269.0,299.0222,813.0,867.2667,1311.0,1350.6111,90.125,93.8141,97.0887,10,2014,1489986,0,0,1,0,1,0,0,4,2,1,300
10/15/2014,12000.0,800000,30000,1.4165,4339.6858,1.3208,1.5945,4.4858,5.2157,104.2925,162.8226,95.8489,95.2032,66.1328,10,2014,1489986,0,0,1,0,1,0,1,4,2,1,300
10/15/2014,12000.0,800000,30000,1.3559,4339.6858,1.8443,3.777,4.7075,8.7553,32.2453,69.1783,77.98,78.4179,53.3546,10,2014,1404988,0,0,0,1,1,0,1,4,2,1,300
10/15/2014,12000.0,800000,30000,1.3411,4339.6858,123.5882,98.4843,482.4706,463.0157,2144.2941,2071.0314,124.2587,104.113,103.5205,10,2014,1434456,0,0,0,0,1,1,0,4,2,1,300
11/15/2014,12000.0,800000,30000,0.1718,4339.6858,2.3113,4.4656,12.9245,19.0388,527.4811,501.9799,77.2412,78.9444,104.9809,11,2014,1489986,0,0,1,0,1,0,0,4,2,1,300
11/15/2014,12000.0,800000,30000,0.1621,4339.6858,282.0643,195.0574,779.0357,642.0819,1530.8857,1345.9879,143.491,121.0025,113.6357,11,2014,1404988,0,0,0,1,1,0,0,4,2,1,300
11/15/2014,12000.0,800000,30000,0.2805,4339.6858,2.9071,5.6321,38.8071,26.5505,409.5857,423.6886,74.3702,133.5335,96.7482,11,2014,1489986,0,0,1,0,1,1,0,4,2,1,300
11/15/2014,12000.0,800000,30000,0.213,4339.6858,33.8821,36.439,68.2217,86.984,83.9245,136.2561,93.8297,80.6543,64.2192,11,2014,1594547,1,0,0,0,1,0,1,4,2,1,209
11/15/2014,12000.0,800000,30000,0.2585,4339.6858,181.7429,171.0786,714.3929,564.365,1751.0143,1572.1564,106.0565,126.1206,111.3047,11,2014,1404988,0,0,0,1,1,0,1,4,2,1,209
11/15/2014,12000.0,800000,30000,0.1549,4339.6858,2.2532,5.2615,7.1299,12.3558,14.4026,24.2197,70.6843,76.6237,71.3116,11,2014,1434456,0,0,0,0,1,1,0,4,2,1,209
11/15/2014,12000.0,800000,30000,0.1632,4339.6858,107.9575,109.1041,308.8302,332.2329,623.1887,604.1494,98.9952,93.1618,103.1001,11,2014,1594547,1,0,0,0,1,1,0,4,2,1,209
11/15/2014,12000.0,800000,30000,0.1586,4339.6858,1.4545,1.8569,3.7403,5.4801,21.8182,26.3318,94.1318,88.7609,87.5766,11,2014,1434456,0,0,0,0,1,0,0,4,2,1,209
11/15/2014,12000.0,800000,30000,0.7589,4339.6858,139.5472,159.7031,466.3066,563.0577,1685.7217,1559.0604,87.7622,83.1167,108.0724,11,2014,936434,0,1,0,0,1,1,0,4,2,1,209
11/15/2014,12000.0,800000,30000,0.2497,4339.6858,114.9906,108.2673,408.2925,426.1934,1663.217,1547.4127,105.9358,95.8961,107.4357,11,2014,936434,0,1,0,0,1,0,1,4,2,1,209
11/15/2014,12000.0,800000,30000,1.9258,4339.6858,3.1745,16.377,10.7736,38.2085,20.1887,54.4879,38.2398,43.0911,46.8129,11,2014,1434456,0,0,0,0,1,0,1,4,2,1,209
11/15/2014,23000.0,500000,7500,0.0756,4339.6858,1.526,1.9829,11.8506,10.0981,346.5584,358.2253,93.4565,108.7202,96.8316,11,2014,1404988,0,0,0,1,0,1,0,4,2,1,300
11/15/2014,23000.0,500000,7500,0.2791,4339.6858,3.7929,4.6317,12.9143,15.3048,208.1071,220.9205,91.2911,90.5533,94.4512,11,2014,1489986,0,0,1,0,0,0,1,4,2,1,300
11/15/2014,23000.0,500000,7500,0.1762,4339.6858,81.2123,155.6407,528.1085,589.2871,1656.3726,1506.266,53.6678,89.7914,109.8998,11,2014,936434,0,1,0,0,0,0,0,4,2,1,300
11/15/2014,23000.0,500000,7500,0.1655,4339.6858,17.1226,23.8,24.3208,50.8942,35.3066,76.0263,76.8147,56.3613,52.666,11,2014,1594547,1,0,0,0,0,0,0,4,2,1,300
12/15/2014,23000.0,500000,7500,2.1385,4339.6858,60.5,53.182,289.831,263.0,1314.03,1330.23,112.578,109.8034,98.7907,12,2014,936434,0,1,0,0,0,1,0,4,2,0,209
12/15/2014,9500.0,600000,18000,0.8353,4339.6858,9.24,9.137,157.964,95.0,853.88,746.9,100.748,160.6363,114.1343,12,2014,1434456,0,0,0,0,0,0,0,4,2,0,300
12/15/2014,15000.0,800000,30000,3.0196,4339.6858,3.53,12.77,13.323,29.0,22.66,44.72,48.024,60.1218,59.6963,12,2014,1489986,0,0,1,0,0,0,1,4,2,0,300
12/15/2014,15000.0,800000,30000,0.3464,4339.6858,110.89,150.287,570.3,621.0,1818.82,1656.61,74.628,91.9883,109.7328,12,2014,1404988,0,0,0,1,0,1,0,4,2,0,300
12/15/2014,15000.0,800000,30000,0.7529,4339.6858,1.87,2.411,18.776,15.0,324.52,361.56,92.697,114.6808,90.0305,12,2014,1489986,0,0,1,0,0,0,0,4,2,0,300
12/15/2014,15000.0,800000,30000,1.0,4339.6858,74.58,50.081,127.727,116.0,153.64,165.61,144.473,108.9745,93.1871,12,2014,1594547,1,0,0,0,0,0,1,4,2,0,300
12/15/2014,15000.0,800000,30000,0.8471,4339.6858,105.97,107.894,289.161,300.0,465.38,497.6,98.295,96.4053,93.6521,12,2014,1404988,0,0,0,1,0,0,0,4,2,0,300
12/15/2014,15000.0,800000,30000,1.5686,4339.6858,137.69,114.191,343.188,331.0,573.8,546.35,119.714,103.5309,104.9336,12,2014,1594547,1,0,0,0,0,0,0,4,2,0,300
12/15/2014,15000.0,800000,30000,0.866,4339.6858,2.58,5.957,15.556,22.0,555.2,456.8,69.164,80.3212,121.0793,12,2014,1434456,0,0,0,0,0,1,0,4,2,0,209
12/15/2014,15000.0,800000,30000,0.8471,4339.6858,262.92,218.537,783.429,676.0,1681.47,1461.95,119.853,115.7253,114.9135,12,2014,936434,0,1,0,0,0,0,0,4,2,0,209
12/15/2014,15000.0,800000,30000,1.629,4339.6858,4.48,3.731,10.683,16.0,312.06,325.54,108.586,79.4171,95.9831,12,2014,1434456,0,0,0,0,0,0,1,4,2,0,209
12/15/2014,15000.0,800000,30000,1.1765,4339.6858,81.21,32.826,181.701,130.0,920.64,902.45,227.926,136.792,101.9938,12,2014,936434,0,1,0,0,0,0,1,4,2,0,24
12/15/2014,15000.0,800000,30000,1.3725,4339.6858,257.86,184.271,576.054,497.0,1022.34,941.75,138.879,115.692,108.4676,12,2014,1404988,0,0,0,1,0,0,1,4,2,0,24
12/15/2014,15000.0,800000,30000,1.0881,4339.6858,36.25,41.828,62.078,82.0,80.29,117.47,88.095,77.9474,70.835,12,2014,1594547,1,0,0,0,0,1,0,4,2,0,24
12/15/2014,23000.0,500000,7500,1.4706,4339.6858,1.11,1.621,4.018,5.0,112.96,165.48,92.243,90.742,70.0668,12,2014,1489986,0,0,1,0,0,1,0,4,2,0,24
1/15/2015,23000.0,500000,7500,1.1427,4146.422,94.65,96.269,369.51,372.0,1407.87,1287.13,98.405,99.3146,109.3082,1,2015,1752704,0,0,1,0,0,0,1,1,2,0,24
1/15/2015,20000.0,500000,7500,0.8039,4146.422,65.75,50.844,187.697,171.0,824.11,890.27,126.693,108.9544,92.651,1,2015,1441308,0,0,0,1,0,0,0,1,2,0,300
1/15/2015,20000.0,500000,7500,1.3318,4146.422,7.96,6.979,71.362,66.0,630.29,684.21,108.171,107.4789,92.2333,1,2015,1500234,0,0,0,0,0,0,1,1,2,0,300
1/15/2015,20000.0,500000,7500,2.4056,4146.422,3.82,7.967,12.096,16.0,124.0,156.59,68.035,86.0492,80.4419,1,2015,1642370,1,0,0,0,0,1,0,1,2,0,300
1/15/2015,17000.0,500000,7000,1.1532,4146.422,90.56,104.86,275.611,315.0,615.13,636.0,86.981,87.8088,96.7703,1,2015,1246396,0,1,0,0,0,0,1,1,2,0,209
1/15/2015,20000.0,500000,7500,4.8189,4146.422,4.34,10.564,10.606,26.0,21.81,42.32,60.013,57.1176,60.8008,1,2015,1441308,0,0,0,1,0,1,0,1,2,0,417
1/15/2015,22000.0,500000,7500,0.7858,4146.422,33.95,39.954,217.037,252.0,975.37,1054.63,86.649,86.7945,92.5549,1,2015,1500234,0,0,0,0,0,0,0,1,2,0,300
1/15/2015,22000.0,500000,7500,2.83,4146.422,118.19,141.582,353.111,405.0,1466.67,1340.29,84.04,87.5809,109.3597,1,2015,1752704,0,0,1,0,0,1,0,1,2,0,300
1/15/2015,22000.0,500000,7500,0.8019,4146.422,183.34,132.95,427.351,387.0,912.29,840.98,136.529,110.0991,108.3804,1,2015,1752704,0,0,1,0,0,0,0,1,2,0,300
1/15/2015,12000.0,800000,30000,0.7938,4146.422,7.28,21.98,21.995,37.0,64.97,74.36,45.529,67.4108,88.8658,1,2015,1246396,0,1,0,0,1,0,0,1,2,0,209
1/15/2015,22000.0,500000,7500,1.0666,4146.422,43.66,26.331,97.356,99.0,727.97,800.74,155.325,98.7862,91.0246,1,2015,1500234,0,0,0,0,0,1,0,1,2,0,209
1/15/2015,22000.0,500000,7500,0.7698,4146.422,3.79,3.98,11.313,12.0,164.53,211.86,97.916,97.0879,78.6671,1,2015,1642370,1,0,0,0,0,0,0,1,2,0,209
1/15/2015,22000.0,500000,7500,2.0445,4146.422,12.34,19.929,22.192,49.0,52.63,85.38,69.563,54.56,65.6669,1,2015,1246396,0,1,0,0,0,1,0,1,2,0,209
1/15/2015,12000.0,800000,30000,1.1848,4146.422,3.82,8.072,22.409,28.0,493.41,514.13,67.49,84.2741,96.0469,1,2015,1441308,0,0,0,1,1,0,1,1,2,0,24
1/15/2015,12000.0,800000,30000,1.0,4339.6858,74.58,50.081,127.727,116.0,153.64,165.61,144.473,108.9745,93.1871,1,2015,1642370,1,0,0,0,1,0,1,1,2,0,24
2/15/2015,12000.0,800000,30000,2.0445,4146.422,12.34,19.929,22.192,49.0,52.63,85.38,69.563,54.56,65.6669,2,2015,1246396,0,1,0,0,1,1,0,1,2,0,24
2/15/2015,12000.0,800000,30000,0.4911,4146.422,37.64,20.74,94.133,87.0,750.9,782.75,165.647,107.0006,95.9832,2,2015,1752704,0,0,1,0,1,1,0,1,2,0,24
2/15/2015,12000.0,800000,30000,0.7814,4146.422,190.64,267.69,627.167,696.0,1723.55,1649.89,71.743,90.309,104.4378,2,2015,1441308,0,0,0,1,1,1,0,1,2,0,24
2/15/2015,12000.0,800000,30000,0.7858,4146.422,33.95,39.954,217.037,252.0,975.37,1054.63,86.649,86.7945,92.5549,2,2015,1500234,0,0,0,0,1,0,0,1,2,0,24
2/15/2015,12000.0,800000,30000,0.2289,4146.422,255.25,191.15,606.216,506.0,995.26,898.06,132.677,119.4913,110.7048,2,2015,1441308,0,0,0,1,1,0,1,1,2,0,24
2/15/2015,12000.0,800000,30000,0.1306,4146.422,117.17,104.996,272.451,286.0,404.98,421.49,111.065,95.4287,96.1736,2,2015,1441308,0,0,0,1,1,0,0,1,2,0,24
2/15/2015,20000.0,500000,7500,0.2114,4146.422,3.89,3.527,9.976,15.0,317.35,313.38,104.251,78.6009,101.2295,2,2015,1500234,0,0,0,0,0,1,0,1,2,0,300
2/15/2015,22000.0,500000,7500,0.1907,4146.422,0.86,0.92,2.825,3.0,62.65,98.62,98.934,97.8821,66.8892,2,2015,1642370,1,0,0,0,0,0,1,1,2,0,209
2/15/2015,17000.0,500000,7000,0.1439,4146.422,37.01,38.976,223.17,234.0,996.04,1100.79,95.53,95.7392,90.5702,2,2015,1752704,0,0,1,0,0,0,0,1,2,0,209
2/15/2015,11500.0,500000,5000,0.5907,4146.422,190.64,1.182,5.973,4.0,269.49,291.27,97.052,110.8241,92.7704,2,2015,1642370,1,0,0,0,0,1,0,1,2,0,209
2/15/2015,12000.0,800000,30000,0.1427,4146.422,113.64,130.347,415.904,497.0,1372.73,1356.82,87.659,84.0494,101.1642,2,2015,1246396,0,1,0,0,1,0,0,1,2,0,417
2/15/2015,12000.0,800000,30000,0.2521,4146.422,4.32,8.265,12.063,16.0,120.74,146.79,70.223,85.4564,83.3831,2,2015,1500234,0,0,0,0,1,0,1,1,2,0,417
2/15/2015,12000.0,800000,30000,0.1175,4146.422,84.81,108.217,250.739,222.0,322.04,326.37,79.325,112.4403,98.7134,2,2015,1642370,1,0,0,0,1,0,0,1,2,0,417
2/15/2015,12000.0,800000,30000,0.2405,4146.422,151.79,131.84,368.601,410.0,1406.49,1433.4,114.577,90.1813,98.1357,2,2015,1246396,0,1,0,0,1,0,1,1,2,0,300
2/15/2015,12000.0,800000,30000,0.2521,4146.422,32.4,36.438,49.206,73.0,62.07,96.02,90.261,71.3046,67.9752,2,2015,1752704,0,0,1,0,1,0,1,1,2,0,300
3/15/2015,12000.0,800000,30000,0.2114,4146.422,3.89,3.527,9.976,15.0,317.35,313.38,104.251,78.6009,101.2295,3,2015,1500234,0,0,0,0,1,1,0,1,2,0,300
3/15/2015,20000.0,500000,7500,0.1344,4146.422,99.61,64.633,196.717,178.0,285.88,355.35,150.225,110.1552,80.9868,3,2015,1246396,0,1,0,0,0,0,0,1,2,0,300
3/15/2015,20000.0,500000,7500,0.4911,4146.422,37.64,20.74,94.133,87.0,750.9,782.75,165.647,107.0006,95.9832,3,2015,1752704,0,0,1,0,0,1,0,1,2,0,300
3/15/2015,11000.0,800000,19500,0.2001,4146.422,12.91,22.131,22.945,54.0,57.22,90.66,66.026,51.3083,66.7767,3,2015,1642370,1,0,0,0,1,0,1,1,2,0,300
3/15/2015,11000.0,800000,19500,0.1423,4146.422,8.02,24.289,26.158,41.0,68.73,77.3,44.466,71.1364,90.1905,3,2015,1642370,1,0,0,0,1,0,0,1,2,0,300
3/15/2015,11000.0,800000,19500,0.1983,4146.422,92.32,93.288,338.441,351.0,1262.1,1119.4,99.01,96.5743,112.6354,3,2015,1441308,0,0,0,1,1,0,1,1,2,0,300
3/15/2015,11000.0,800000,19500,0.2576,4146.422,107.93,99.946,313.213,328.0,1207.06,1109.13,107.607,95.7112,108.7498,3,2015,1500234,0,0,0,0,1,0,1,1,2,0,300
3/15/2015,12000.0,800000,30000,0.163,4146.422,162.61,168.433,472.717,429.0,1241.13,1096.44,96.64,110.0191,113.0768,3,2015,1441308,0,0,0,1,1,0,0,1,2,0,300
3/15/2015,12000.0,800000,30000,2.0445,4146.422,12.34,19.929,22.192,49.0,52.63,85.38,69.563,54.56,65.6669,3,2015,1246396,0,1,0,0,1,1,0,1,2,0,300
3/15/2015,12000.0,800000,30000,0.7858,4146.422,33.95,39.954,217.037,252.0,975.37,1054.63,86.649,86.7945,92.5549,3,2015,1500234,0,0,0,0,1,0,0,1,2,0,300
3/15/2015,11000.0,800000,19500,0.5907,4146.422,190.64,1.182,5.973,4.0,269.49,291.27,97.052,110.8241,92.7704,3,2015,1642370,1,0,0,0,1,1,0,1,2,0,209
3/15/2015,11000.0,800000,19500,0.2638,4146.422,108.37,110.083,302.78,247.0,479.02,506.02,98.511,121.5233,94.7691,3,2015,1246396,0,1,0,0,1,0,1,1,2,0,209
3/15/2015,11000.0,800000,19500,0.141,4146.422,87.29,96.337,290.465,279.0,553.4,580.22,91.074,103.936,95.4559,3,2015,1752704,0,0,1,0,1,0,0,1,2,0,209
3/15/2015,11000.0,800000,19500,0.7814,4146.422,190.64,267.69,627.167,696.0,1723.55,1649.89,71.743,90.309,104.4378,3,2015,1441308,0,0,0,1,1,1,0,1,2,0,209
3/15/2015,11000.0,800000,19500,0.2827,4146.422,135.72,134.658,307.661,329.0,733.77,736.58,100.764,93.6782,99.6233,3,2015,1752704,0,0,1,0,1,0,1,1,2,0,209
4/15/2015,12000.0,800000,30000,0.7008,4146.422,2.72,2.789,8.504,17.0,242.46,285.68,99.08,69.092,85.3824,4,2015,1246396,0,1,0,0,1,0,0,2,2,0,209
4/15/2015,12000.0,800000,30000,0.5907,4146.422,190.64,1.182,5.973,4.0,269.49,291.27,97.052,110.8241,92.7704,4,2015,1642370,1,0,0,0,1,1,0,2,2,0,209
4/15/2015,12000.0,800000,30000,0.4911,4146.422,37.64,20.74,94.133,87.0,750.9,782.75,165.647,107.0006,95.9832,4,2015,1752704,0,0,1,0,1,1,0,2,2,0,209
4/15/2015,17000.0,500000,7000,0.163,4146.422,162.61,168.433,472.717,429.0,1241.13,1096.44,96.64,110.0191,113.0768,4,2015,1441308,0,0,0,1,0,0,0,2,2,0,417
4/15/2015,19750.0,500000,7500,0.7858,4146.422,33.95,39.954,217.037,252.0,975.37,1054.63,86.649,86.7945,92.5549,4,2015,1500234,0,0,0,0,0,0,0,2,2,0,417
4/15/2015,19500.0,500000,7500,0.2114,4146.422,3.89,3.527,9.976,15.0,317.35,313.38,104.251,78.6009,101.2295,4,2015,1500234,0,0,0,0,0,1,0,2,2,0,417
4/15/2015,15000.0,800000,30000,1.0321,4146.422,49.41,56.329,233.0,279.0,961.49,1034.32,88.717,84.1354,93.0263,4,2015,1642370,1,0,0,0,0,0,1,2,2,0,417
4/15/2015,15000.0,800000,30000,1.3991,4146.422,245.44,252.21,676.54,697.0,1202.73,1252.87,97.369,97.1133,96.0291,4,2015,1500234,0,0,0,0,0,0,1,2,2,0,300
4/15/2015,9500.0,600000,18000,1.5169,4146.422,8.27,10.054,16.23,26.0,32.72,57.95,88.118,73.6874,62.8658,4,2015,1752704,0,0,1,0,0,0,1,2,2,0,300
4/15/2015,15000.0,800000,30000,1.2417,4146.422,110.86,86.194,255.602,200.0,301.66,314.59,127.046,126.7682,96.0183,4,2015,1441308,0,0,0,1,0,0,1,2,2,0,300
4/15/2015,15000.0,800000,30000,0.7143,4146.422,50.33,51.357,175.402,230.0,882.94,960.75,98.179,77.1762,91.9849,4,2015,1642370,1,0,0,0,0,0,0,2,2,0,209
4/15/2015,9500.0,600000,18000,1.0225,4146.422,2.39,4.807,8.345,17.0,51.26,57.83,75.352,67.1105,90.3038,4,2015,1246396,0,1,0,0,0,0,1,2,2,0,417
4/15/2015,15000.0,800000,30000,0.7814,4146.422,190.64,267.69,627.167,696.0,1723.55,1649.89,71.743,90.309,104.4378,4,2015,1441308,0,0,0,1,0,1,0,2,2,0,417
4/15/2015,9500.0,600000,18000,0.7742,4146.422,5.58,10.736,11.354,22.0,50.53,57.85,67.205,66.5331,89.2155,4,2015,1752704,0,0,1,0,0,0,0,2,2,0,300
4/15/2015,9500.0,600000,18000,2.0445,4146.422,12.34,19.929,22.192,49.0,52.63,85.38,69.563,54.56,65.6669,4,2015,1246396,0,1,0,0,0,1,0,2,2,0,300
5/15/2015,9500.0,600000,18000,1.1682,4146.422,199.03,196.646,822.637,659.0,1864.61,1765.31,101.181,124.3966,105.5933,5,2015,1642370,1,0,0,0,0,0,1,2,2,0,209
5/15/2015,15000.0,800000,30000,0.4911,4146.422,37.64,20.74,94.133,87.0,750.9,782.75,165.647,107.0006,95.9832,5,2015,1752704,0,0,1,0,0,1,0,2,2,0,209
5/15/2015,9500.0,600000,18000,0.81,4146.422,80.23,47.617,192.186,155.0,935.52,920.4,161.984,122.7341,101.6252,5,2015,1752704,0,0,1,0,0,0,0,2,2,0,24
5/15/2015,9500.0,600000,18000,0.7858,4146.422,33.95,39.954,217.037,252.0,975.37,1054.63,86.649,86.7945,92.5549,5,2015,1500234,0,0,0,0,0,0,0,2,2,0,24
5/15/2015,9500.0,600000,18000,0.7814,4146.422,190.64,267.69,627.167,696.0,1723.55,1649.89,71.743,90.309,104.4378,5,2015,1441308,0,0,0,1,0,1,0,2,2,0,24
5/15/2015,9500.0,600000,18000,0.9346,4146.422,85.69,96.783,344.779,341.0,1727.27,1597.54,89.101,101.1937,108.07,5,2015,1246396,0,1,0,0,0,0,0,2,2,0,24
5/15/2015,17000.0,500000,7000,0.8462,4146.422,330.02,248.703,855.372,778.0,1516.73,1468.0,132.051,109.8319,103.2975,5,2015,1642370,1,0,0,0,0,0,0,2,2,0,300
5/15/2015,11000.0,800000,21000,0.5907,4146.422,190.64,1.182,5.973,4.0,269.49,291.27,97.052,110.8241,92.7704,5,2015,1642370,1,0,0,0,1,1,0,2,2,0,209
5/15/2015,10516.0,500000,5500,1.5576,4146.422,67.98,93.49,269.504,285.0,1465.23,1442.32,74.101,94.7106,101.5772,5,2015,1246396,0,1,0,0,0,0,1,2,2,0,209
5/15/2015,10516.0,500000,5500,0.8879,4146.422,0.97,1.078,3.164,4.0,85.31,136.07,98.179,96.9924,65.2491,5,2015,1441308,0,0,0,1,0,0,0,2,2,0,209
5/15/2015,10516.0,500000,5500,0.2114,4146.422,3.89,3.527,9.976,15.0,317.35,313.38,104.251,78.6009,101.2295,5,2015,1500234,0,0,0,0,0,1,0,2,2,0,209
5/15/2015,19200.0,500000,7500,2.0445,4146.422,12.34,19.929,22.192,49.0,52.63,85.38,69.563,54.56,65.6669,5,2015,1246396,0,1,0,0,0,1,0,2,2,0,417
5/15/2015,19000.0,500000,7500,1.2417,4146.422,110.86,86.194,255.602,200.0,301.66,314.59,127.046,126.7682,96.0183,5,2015,1441308,0,0,0,1,0,0,1,2,2,0,300
5/15/2015,19000.0,500000,7500,1.5074,4146.422,3.94,9.774,23.301,30.0,484.99,470.3,60.497,82.3281,103.0592,5,2015,1752704,0,0,1,0,0,0,1,2,2,0,24
5/15/2015,18700.0,500000,7500,2.0968,4146.422,3.17,7.125,7.328,16.0,13.04,24.78,67.4,65.5782,66.2493,5,2015,1500234,0,0,0,0,0,0,1,2,2,0,300
6/15/2015,17500.0,500000,7000,0.5907,4146.422,190.6373,1.1823,5.9734,4.4133,269.4894,291.27,97.0517,110.8241,92.7704,6,2015,1642370,1,0,0,0,0,1,0,2,2,1,417
6/15/2015,17500.0,500000,7000,0.7814,4146.422,190.6373,267.6902,627.1667,695.5408,1723.549,1649.8859,71.7434,90.309,104.4378,6,2015,1441308,0,0,0,1,0,1,0,2,2,1,417
6/15/2015,17500.0,500000,7000,0.8879,4146.422,0.9672,1.0779,3.1639,3.5721,85.3115,136.0732,98.1794,96.9924,65.2491,6,2015,1441308,0,0,0,1,0,0,0,2,2,1,417
6/15/2015,18500.0,500000,7500,0.4911,4146.422,37.6383,20.7404,94.133,87.32,750.9043,782.747,165.6472,107.0006,95.9832,6,2015,1752704,0,0,1,0,0,1,0,2,2,1,300
6/15/2015,18500.0,500000,7500,0.81,4146.422,80.2301,47.6165,192.1858,154.7348,935.5221,920.4015,161.9835,122.7341,101.6252,6,2015,1752704,0,0,1,0,0,0,0,2,2,1,209
